"Africa","Antarctica","Asia","Europe","North America","Oceania","Seven seas (open ocean)","South America"
0,0,0,0,7,0,0,0
0,0,0,0,67,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,295,0,0,0
0,0,0,0,782,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,104,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,119,0,0,0
0,0,0,0,46,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,96,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,53,0,0,0
0,0,0,0,254,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,276,0,0,0
0,0,0,0,28,0,0,0
0,0,0,0,20,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,85,0,0,0
0,0,0,0,73,0,0,0
0,0,0,0,141,0,0,0
0,0,0,0,190,0,0,0
0,0,0,0,104,0,0,0
0,0,0,0,37,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,133,0,0,0
0,0,0,0,319,0,0,0
0,0,0,0,298,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,281,0,0,0
0,0,0,0,97,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,46,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,87,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,85,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,240,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,151,0,0,0
0,0,0,0,47,0,0,0
0,0,0,0,80,0,0,0
0,0,0,0,50,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,1229,0,0,0
0,0,0,0,277,0,0,0
0,0,0,0,299,0,0,0
0,0,0,0,47,0,0,0
0,0,0,0,169,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,984,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,123,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,104,0,0,0
0,0,0,0,267,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,510,0,0,0
0,0,0,0,70,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,147,0,0,0
0,0,0,0,275,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,61,0,0,0
0,0,0,0,32,0,0,0
0,0,0,0,88,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,20,0,0,0
0,0,0,0,178,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,87,0,0,0
0,0,0,0,3395,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,1107,0,0,0
0,0,0,0,280,0,0,0
0,0,0,0,71,0,0,0
0,0,0,0,1848,0,0,0
0,0,0,0,313,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,124,0,0,0
0,0,0,0,179,0,0,0
0,0,0,0,704,0,0,0
0,0,0,0,145,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,113,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,64,0,0,0
0,0,0,0,85,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,97,0,0,0
0,0,0,0,154,0,0,0
0,0,0,0,40,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,129,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,41,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,70,0,0,0
0,0,0,0,63,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,522,0,0,0
0,0,0,0,49,0,0,0
0,0,0,0,117,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,131,0,0,0
0,0,0,0,506,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,89,0,0,0
0,0,0,0,41,0,0,0
0,0,0,0,150,0,0,0
0,0,0,0,33,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,149,0,0,0
0,0,0,0,54,0,0,0
0,0,0,0,52,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,101,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,294,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,262,0,0,0
0,0,0,0,97,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,54,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,163,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,127,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,34,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,40,0,0,0
0,0,0,0,52,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,103,0,0,0
0,0,0,0,37,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,180,0,0,0
0,0,0,0,33,0,0,0
0,0,0,0,206,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,282,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,45,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,28,0,0,0
0,0,0,0,272,0,0,0
0,0,0,0,80,0,0,0
0,0,0,0,1371,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,148,0,0,0
0,0,0,0,55,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,166,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,263,0,0,0
0,0,0,0,1590,0,0,0
0,0,0,0,276,0,0,0
0,0,0,0,480,0,0,1
0,0,0,0,45,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,229,0,0,0
0,0,0,0,70,0,0,0
0,0,0,0,28,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,385,0,0,0
0,0,0,0,58,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,158,0,0,0
0,0,0,0,142,0,0,0
0,0,0,0,59,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,152,0,0,0
0,0,0,0,105,0,0,0
0,0,0,0,526,0,0,0
0,0,0,0,518,0,0,0
0,0,0,0,50,0,0,0
0,0,0,0,77,0,0,0
0,0,0,0,263,0,0,0
0,0,0,0,196,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,201,0,0,0
0,0,0,0,878,0,0,0
0,0,0,0,37,0,0,0
0,0,0,0,1331,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,178,0,0,0
0,0,0,0,723,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,287,0,0,0
0,0,0,0,318,0,0,0
0,0,0,0,551,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,69,0,0,0
0,0,0,0,52,0,0,0
0,0,0,0,34,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,27,0,0,1
0,0,0,0,2,0,0,0
0,0,0,0,90,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,2
0,0,0,0,6,0,0,0
0,0,0,0,119,0,0,0
0,0,0,0,938,0,0,0
0,0,0,0,1004,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3620,0,0,0
0,0,0,0,142,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,443,0,0,0
0,0,0,0,206,0,0,0
0,0,0,0,63,0,0,0
0,0,0,0,122,0,0,0
0,0,0,0,206,0,0,0
0,0,0,0,1955,0,0,0
0,0,0,0,209,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,115,0,0,0
0,0,0,0,356,0,0,0
0,0,0,0,102,0,0,0
0,0,0,0,156,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,61,0,0,0
0,0,0,0,95,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,756,0,0,0
0,0,0,0,448,0,0,0
0,0,0,0,44,0,0,0
0,0,0,0,305,0,0,0
0,0,0,0,605,0,0,0
0,0,0,0,1220,0,0,0
0,0,0,0,191,0,0,0
0,0,0,0,409,0,0,0
0,0,0,0,138,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,2797,0,0,0
0,0,0,0,79,0,0,0
0,0,0,0,218,0,0,0
0,0,0,0,230,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,53,0,0,0
0,0,0,0,81,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,890,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,70,0,0,0
0,0,0,0,111,0,0,0
0,0,0,0,223,0,0,0
0,0,0,0,258,0,0,0
0,0,0,0,436,0,0,0
0,0,0,0,140,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,63,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3089,0,0,0
0,0,0,0,526,0,0,0
0,0,0,0,737,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,216,0,0,0
0,0,0,0,88,0,0,0
0,0,0,0,159,0,0,0
0,0,0,0,236,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,32,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,119,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,175,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,179,0,0,0
0,0,0,0,254,0,0,0
0,0,0,0,175,0,0,0
0,0,0,0,133,0,0,0
0,0,0,0,460,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,92,0,0,0
0,0,0,0,119,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,200,0,0,0
0,0,0,0,38,0,0,0
0,0,0,0,32,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,1601,0,0,0
0,0,0,0,277,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,1890,0,0,0
0,0,0,0,38,0,0,0
0,0,0,0,597,0,0,0
0,0,0,0,838,0,0,0
0,0,0,0,171,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,1360,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,191,0,0,0
0,0,0,0,167,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,110,0,0,0
0,0,0,0,96,0,0,0
0,0,0,0,317,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,246,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,1336,0,0,0
0,0,0,0,222,0,0,0
0,0,0,0,80,0,0,0
0,0,0,0,41,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,72,0,0,0
0,0,0,0,911,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,59,0,0,0
0,0,0,0,3564,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,1689,0,0,0
0,0,0,0,1555,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,40,0,0,0
0,0,0,0,1343,0,0,0
0,0,0,0,2364,0,0,0
0,0,0,0,527,0,0,0
0,0,0,0,254,0,0,0
0,0,0,0,150,0,0,0
0,0,0,0,213,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,620,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,644,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,106,0,0,0
0,0,0,0,358,0,0,0
0,0,0,0,189,0,0,0
0,0,0,0,80,0,0,0
0,0,0,0,105,0,0,0
0,0,0,0,42,0,0,0
0,0,0,0,105,0,0,0
0,0,0,0,474,0,0,0
0,0,0,0,115,0,0,0
0,0,0,0,144,0,0,0
0,0,0,0,176,0,0,0
0,0,0,0,62,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,100,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,54,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,87,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,87,0,0,0
0,0,0,0,136,0,0,0
0,0,0,0,53,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,85,0,0,0
0,0,0,0,156,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,69,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,67,0,0,0
0,0,0,0,1604,0,0,0
0,0,0,0,20,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,173,0,0,0
0,0,0,0,564,0,0,262
0,0,0,0,1,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,744,0,0,39
0,0,0,0,167,0,0,620
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,478,0,0,170
0,0,0,0,14,0,0,0
0,0,0,0,140,0,0,20
0,0,0,0,545,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,249,0,0,0
0,0,0,0,436,0,0,134
0,0,0,0,234,0,0,0
0,0,0,0,5280,0,0,7
0,0,0,0,2335,0,0,0
0,0,0,0,3675,0,0,0
0,0,0,0,354,0,0,0
0,0,0,0,29,0,0,1
0,0,0,0,30,0,0,0
0,0,0,0,63,0,0,72
0,0,0,0,1,0,0,0
0,0,0,0,59,0,0,0
0,0,0,0,615,0,0,9
0,0,0,0,52,0,0,42
0,0,0,0,3,0,0,38
0,0,0,0,1299,0,0,2
0,0,0,0,6,0,0,1
0,0,0,0,740,0,0,0
0,0,0,0,37,0,0,198
0,0,0,0,63,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,40,0,0,0
0,0,0,0,28,0,0,0
0,0,0,0,243,0,0,0
0,0,0,0,45,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,415,0,0,0
0,0,0,0,60,0,0,0
0,0,0,0,2433,0,0,0
0,0,0,0,59,0,0,0
0,0,0,0,992,0,0,0
0,0,0,0,13593,0,0,0
0,0,0,0,45,0,0,0
0,0,0,0,2353,0,0,0
0,0,0,0,156,0,0,0
0,0,0,0,91,0,0,0
0,0,0,0,71,0,0,0
0,0,0,0,642,0,0,0
0,0,0,0,2586,0,0,0
0,0,0,0,1011,0,0,0
0,0,0,0,2,0,0,4276
0,0,0,0,2,0,0,4765
0,0,0,0,1455,0,0,0
0,0,0,0,1635,0,0,175
0,0,0,0,1293,0,0,0
0,0,0,0,552,0,0,0
0,0,0,0,1792,0,0,0
0,0,0,0,970,0,0,0
0,0,0,0,526,0,0,3
0,0,0,0,2706,0,0,0
0,0,0,0,595,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,94,0,0,0
0,0,0,0,88,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,45,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,58,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,513,0,0,0
0,0,0,0,66,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,88,0,0,11
0,0,0,0,1,0,0,0
0,0,0,0,280,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,33,0,0,23
0,0,0,0,1,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,572,0,0,0
0,0,0,0,582,0,0,0
0,0,0,0,295,0,0,0
0,0,0,0,45,0,0,0
0,0,0,0,35,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,1083,0,0,0
0,0,0,0,92,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,342,0,0,0
0,0,0,0,35,0,0,0
0,0,0,0,128,0,0,0
0,0,0,0,69,0,0,0
0,0,0,0,134,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,1165,0,0,0
0,0,0,0,20,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,64,0,0,0
0,0,0,0,687,0,0,0
0,0,0,0,44,0,0,0
0,0,0,0,120,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,625,0,0,0
0,0,0,0,143,0,0,0
0,0,0,0,32,0,0,0
0,0,0,0,257,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,341,1,0,0
0,0,0,0,14,0,0,0
0,0,0,0,163,0,0,0
0,0,0,0,47,0,0,0
0,0,0,0,709,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,22,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,300,0,0,0
0,0,0,0,145,0,0,0
0,0,0,0,163,0,0,0
0,0,0,0,380,0,0,0
0,0,0,0,1454,0,0,0
0,0,0,0,55,0,0,0
0,0,0,0,91,0,0,0
0,0,0,0,71,0,0,0
0,0,0,0,3269,0,0,0
0,0,0,0,37,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,126,0,0,0
0,0,0,0,171,0,0,0
0,0,0,0,1003,0,0,0
0,0,0,0,393,0,0,0
0,0,0,0,777,0,0,0
0,0,0,0,60,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,850,0,0,0
0,0,0,0,2280,0,0,0
0,0,0,0,318,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,302,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,76,0,0,0
0,0,0,0,35,0,0,0
0,0,0,0,1435,0,0,0
0,0,0,0,57,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,170,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,483,0,0,0
0,0,0,0,112,0,0,0
0,0,0,0,494,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,558,0,0,0
0,0,0,0,46,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,1082,0,0,435
0,0,0,0,6,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,42,0,0,0
0,0,0,0,103,0,0,2
0,0,0,0,1538,0,0,8
0,0,0,0,59,0,0,27
0,0,0,0,802,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3,0,0,1
0,0,0,0,808,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,178,0,0,83
0,0,0,0,6,0,0,49
0,0,0,0,27,0,0,33
0,0,0,0,4,0,0,0
0,0,0,0,166,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,96,0,0,0
0,0,0,0,1,0,0,3
0,0,0,0,159,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,22,0,0,0
0,0,0,0,31,0,0,23
0,0,0,0,3,0,0,0
0,0,0,0,190,0,0,182
0,0,0,0,2,0,0,61
0,0,0,0,220,0,0,1
0,0,0,0,5,0,0,0
0,0,0,0,236,0,0,115
0,0,0,0,6,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,390,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,115,0,0,4
0,0,0,0,6,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,221,0,0,0
0,0,0,0,44,0,0,213
0,0,0,0,53,0,0,14
0,0,0,0,7,0,0,0
0,0,0,0,150,0,0,0
0,0,0,0,414,0,0,0
0,0,0,0,1038,0,0,35
0,0,0,0,63,0,0,4
0,0,0,0,1,0,0,128
0,0,0,0,831,0,0,0
0,0,0,0,33,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,11,0,0,58
0,0,0,0,1805,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,20,0,0,0
0,0,0,0,18,0,0,204
0,0,0,0,3,0,0,0
0,0,0,0,190,0,0,68
0,0,0,0,14,0,0,0
0,0,0,0,226,0,0,0
0,0,0,0,325,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1300,0,0,182
0,0,0,0,4,0,0,0
0,0,0,0,1353,0,0,222
0,0,0,0,5,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,114,0,0,84
0,0,0,0,108,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,98,0,0,0
0,0,0,0,154,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,2268,0,0,284
0,0,0,0,28,0,0,0
0,0,0,0,4416,0,0,0
0,0,0,0,1620,0,0,0
0,0,0,0,4,0,0,11
0,0,0,0,24,0,0,0
0,0,0,0,41,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,183,0,0,5
0,0,0,0,187,0,0,0
0,0,0,0,22,0,0,87
0,0,0,0,103,0,0,0
0,0,0,0,234,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,228,0,0,0
0,0,0,0,207,0,0,5
0,0,0,0,1190,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,503,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,84,0,0,0
0,0,0,0,138,0,0,0
0,0,0,0,176,0,0,0
0,0,0,0,8377,0,0,0
0,0,0,0,726,0,0,3
0,0,0,0,1315,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1614,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,4,0,0,46
0,0,0,0,3,0,0,0
0,0,0,0,175,0,0,0
0,0,0,0,44,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,457,0,0,0
0,0,0,0,200,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,154,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,84,0,0,0
0,0,0,0,7,0,0,15
0,0,0,0,129,0,0,2
0,0,0,0,20,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,7,0,0,20
0,0,0,0,7,0,0,0
0,0,0,0,857,0,0,0
0,0,0,0,561,0,0,0
0,0,0,0,260,0,0,0
0,0,0,0,279,0,0,0
0,0,0,0,626,0,0,0
0,0,0,0,1115,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,256,0,0,6
0,0,0,0,6,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,113,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,53,0,0,0
0,0,0,0,26,0,0,24
0,0,0,0,1,0,0,0
0,0,0,0,4,0,0,9
0,0,0,0,1,0,0,0
0,0,0,0,165,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,139,0,0,1
0,0,0,0,28,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,2,0,0,1
0,0,0,0,2,0,0,4
0,0,0,0,120,0,0,0
0,0,0,0,96,0,0,0
0,0,0,0,28,0,0,1
0,0,0,0,10,0,0,0
0,0,0,0,314,0,0,0
0,0,0,0,541,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,144,0,0,0
0,0,0,0,263,0,0,0
0,0,0,0,45,0,0,1
0,0,0,0,223,0,0,0
0,0,0,0,176,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,141,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,490,0,0,7
0,0,0,0,71,0,0,0
0,0,0,0,1,0,0,5
0,0,0,0,255,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,95,0,0,9
0,0,0,0,3,0,0,0
0,0,0,0,60,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,1,0,0,3
0,0,0,0,3,0,0,21
0,0,0,0,13,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,36,0,0,22
0,0,0,0,242,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,86,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,148,0,0,162
0,0,0,0,83,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,107,0,0,54
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,511,0,0,0
0,0,0,0,45,0,0,0
0,0,0,0,73,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,42,0,0,0
0,0,0,0,70,0,0,0
0,0,0,0,199,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,109,0,0,0
0,0,0,0,41,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,525,0,0,0
0,0,0,0,801,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,7,0,0,0
